"REVIEW_ID","ENTITY","ATTRIBUTE"
"ChZDSUhNMG9nS0VJQ0FnSUNQaTV1RVR3EAE","order","correct"
"ChZDSUhNMG9nS0VJQ0FnSUNQeUpXaUV3EAE","company","little to no regard"
"ChZDSUhNMG9nS0VJQ0FnSUN2M0l1clZBEAE","place","good"
"ChZDSUhNMG9nS0VJQ0FnSURIN2VHekh3EAE","cost","twice as much"
"ChZDSUhNMG9nS0VJQ0FnSUNYdzlYMURBEAE","staff","incapable"
"ChdDSUhNMG9nS0VJQ0FnSUN2bWJyOWxnRRAB","attitude","horrible"
"ChdDSUhNMG9nS0VJQ0FnSUN2M0xpV3VRRRAB","","AMAZING"
"ChZDSUhNMG9nS0VJQ0FnSUNQODQyQkpBEAE","guy next in line","unfriendly"
"ChdDSUhNMG9nS0VJQ0FnSUN2d003b2xnRRAB","French dips","very good"
"ChZDSUhNMG9nS0VJQ0FnSURzdnEtWFF3EAE","food","nice"
"ChdDSUhNMG9nS0VJQ0FnSUQzdE5yaGpRRRAB","Moe's Southwest Grill","discounts every day"
"ChZDSUhNMG9nS0VJQ0FnSUQzaEllYlZREAE","ice cream","options"
"ChdDSUhNMG9nS0VJQ0FnSUQzeGNqODF3RRAB","restaurant","rarely a line"
"ChdDSUhNMG9nS0VJQ0FnSUQzNjlHOXBnRRAB","service","disappointment"
"ChdDSUhNMG9nS0VJQ0FnSUNQczZDTzFBRRAB","overall","great"
"ChZDSUhNMG9nS0VJQ0FnSUNQaU9Xb2FnEAE","cinnabon","disgusting"
"ChdDSUhNMG9nS0VJQ0FnSUN2cGVXa29BRRAB","hormel hotdog","hotdog"
"ChdDSUhNMG9nS0VJQ0FnSURQaXBLUnNRRRAB","experience","great"
"ChdDSUhNMG9nS0VJQ0FnSUM3MU8zVXNnRRAB","carrot cake","best"
"ChdDSUhNMG9nS0VJQ0FnSUNQazl6TGd3RRAB","customer service","terrible"
"ChZDSUhNMG9nS0VJQ0FnSUQzdDllMmZBEAE","beans","allergic reaction"
"ChZDSUhNMG9nS0VJQ0FnSUNKM3Q3Q0tBEAE","restaurant","neat"
"ChZDSUhNMG9nS0VJQ0FnSUNQa3BESUhBEAE","staff","very helpful"
"ChZDSUhNMG9nS0VJQ0FnSURYMHVLYWJ3EAE","food","enjoyable"
"ChZDSUhNMG9nS0VJQ0FnSUQzb3RXbGZ3EAE","place","worth it"
"ChdDSUhNMG9nS0VJQ0FnSUQzbVpUTjZBRRAB","lettuce","smaller"
"ChdDSUhNMG9nS0VJQ0FnSUMzeElUdGhBRRAB","order","delicious"
"ChZDSUhNMG9nS0VJQ0FnSUQzODRxSENnEAE","Adriana","above the minimum"
"ChZDSUhNMG9nS0VJQ0FnSUNQdWVENkpREAE","food","great"
"ChdDSUhNMG9nS0VJQ0FnSUQzMXFDS2lnRRAB","food","tasty"
"ChdDSUhNMG9nS0VJQ0FnSUN2NXVEY3hBRRAB","food","great"
"ChZDSUhNMG9nS0VJQ0FnSUMzb295T0xnEAE","service","good"
"ChdDSUhNMG9nS0VJQ0FnSURQeGR1TXRnRRAB","food","good"
"ChZDSUhNMG9nS0VJQ0FnSURQeGRYM2VREAE","attitudes","great"
"ChdDSUhNMG9nS0VJQ0FnSUQzdUt5TXB3RRAB","staff","hard-working"
"ChdDSUhNMG9nS0VJQ0FnSUMzdXE3UjR3RRAB","chips","half scoop"
"ChZDSUhNMG9nS0VJQ0FnSURQLWYzS0F3EAE","workers","incompetent"
"ChdDSUhNMG9nS0VJQ0FnSUQzd1BxZHNRRRAB","food","good"
"ChdDSUhNMG9nS0VJQ0FnSUNQdnBTTDFRRRAB","Schlotzsky's","downhill"
"ChdDSUhNMG9nS0VJQ0FnSUNQeHMzaF9BRRAB","food","hot"
"ChZDSUhNMG9nS0VJQ0FnSUNQb0wteUxREAE","cost","20 bucks"
"ChdDSUhNMG9nS0VJQ0FnSURrMkx6SHJnRRAB","restaurant","clean"
"ChdDSUhNMG9nS0VJQ0FnSUN2Z0pPdW9BRRAB","cinnamon pretzels","horrible"
"ChdDSUhNMG9nS0VJQ0FnSUN2eExUX3FBRRAB","portions","generous"
"ChdDSUhNMG9nS0VJQ0FnSURYdjRldWlBRRAB","workers","fast"
"ChZDSUhNMG9nS0VJQ0FnSUNQdWNyY0xnEAE","achievement","perfection"
"ChZDSUhNMG9nS0VJQ0FnSURQN2Fpc1ZREAE","lady at front","super nice"
"ChdDSUhNMG9nS0VJQ0FnSURQZ2RuRmdBRRAB","service","fantastic"
"ChZDSUhNMG9nS0VJQ0FnSUNQX29QVlZBEAE","food","not enough"
"ChZDSUhNMG9nS0VJQ0FnSURQbGNmLUlREAE","restaurant","needs renovation"
"ChZDSUhNMG9nS0VJQ0FnSURQMlpMM1JREAE","cash register staff","not very helpful"
"ChdDSUhNMG9nS0VJQ0FnSUMzeHAyUzRRRRAB","cinnamon rolls","cease to exist"
"ChdDSUhNMG9nS0VJQ0FnSUQzdjQycm9RRRAB","place","perfect"
"ChdDSUhNMG9nS0VJQ0FnSUQzd1BxZHNRRRAB","food","not very warm"
"ChZDSUhNMG9nS0VJQ0FnSUMzcnFQMkZ3EAE","everyone","greeting"
"ChdDSUhNMG9nS0VJQ0FnSUMzcmR5WDFRRRAB","order","almost never correct"
"ChZDSUhNMG9nS0VJQ0FnSURQNXFTWUhnEAE","rice","undercooked"
"ChZDSUhNMG9nS0VJQ0FnSUN2cmVpTVZBEAE","manager Terry","caring"
"ChdDSUhNMG9nS0VJQ0FnSURQcmZhZ3RnRRAB","food","fresh"
"ChdDSUhNMG9nS0VJQ0FnSUQzcWJMZTlRRRAB","portions","for the money"
"ChdDSUhNMG9nS0VJQ0FnSUMzOGQycl9BRRAB","service","good"
"ChdDSUhNMG9nS0VJQ0FnSUNQNlp1TXlnRRAB","food","great"
"ChdDSUhNMG9nS0VJQ0FnSUN2eFlPSjlBRRAB","staff","friendly"
"ChdDSUhNMG9nS0VJQ0FnSUNQOWVpV2l3RRAB","order","first"
"ChZDSUhNMG9nS0VJQ0FnSUQzNmZmaU5nEAE","restaurant","overpriced"
"ChZDSUhNMG9nS0VJQ0FnSUQzOU5qdERREAE","cone","blocking"
"ChdDSUhNMG9nS0VJQ0FnSUMzME9ybXpRRRAB","staff","welcoming"
"ChZDSUhNMG9nS0VJQ0FnSUNQM3Nhd2ZnEAE","sandwiches","good"
"ChdDSUhNMG9nS0VJQ0FnSUNQa0lxTzJBRRAB","customer service","excellent"
"ChZDSUhNMG9nS0VJQ0FnSUN2eExDeVBREAE","staff in kitchen","playing in their hair"
"ChZDSUhNMG9nS0VJQ0FnSUQzbkx2MGRnEAE","employees","attitude"
"ChdDSUhNMG9nS0VJQ0FnSURQclB6VnZBRRAB","location","great"
"ChdDSUhNMG9nS0VJQ0FnSURQX3VxNF93RRAB","service","great"
"ChZDSUhNMG9nS0VJQ0FnSUNlNG8yS0lnEAE","salad","fresh"
"ChdDSUhNMG9nS0VJQ0FnSUMzczR2R2pnRRAB","food","fresh"
"ChZDSUhNMG9nS0VJQ0FnSUQzbU9lbUJBEAE","bowl","15% chipotle ranch"
"ChZDSUhNMG9nS0VJQ0FnSUNQcThUcVdREAE","chili","great"
"ChZDSUhNMG9nS0VJQ0FnSUMzamFiTll3EAE","service","fast"
"ChZDSUhNMG9nS0VJQ0FnSUQzMlBfTEF3EAE","service","great"
"ChdDSUhNMG9nS0VJQ0FnSUNQMHRLUl9BRRAB","food","good size"
"ChdDSUhNMG9nS0VJQ0FnSUQzaTVfaW1nRRAB","bread","black/burnt"
"ChdDSUhNMG9nS0VJQ0FnSUN2eGN6Q3V3RRAB","fruit","rotten"
"ChdDSUhNMG9nS0VJQ0FnSUMzNU9XWTdRRRAB","ice cream cake","custom"
"ChZDSUhNMG9nS0VJQ0FnSUNQME5yalR3EAE","food","same taste and quality"
"ChZDSUhNMG9nS0VJQ0FnSUNQcHRTbmJBEAE","service","awesome"
"ChZDSUhNMG9nS0VJQ0FnSUNzajREcldREAE","service","good"
"ChdDSUhNMG9nS0VJQ0FnSUNQb29pV293RRAB","lady","wonderful"
"ChZDSUhNMG9nS0VJQ0FnSUM5cUk2M0VBEAE","deli","nice"
"ChdDSUhNMG9nS0VJQ0FnSUQzeS12ajJRRRAB","place","expensive"
"ChZDSUhNMG9nS0VJQ0FnSURQMThDYU1REAE","soup","just right"
"ChdDSUhNMG9nS0VJQ0FnSUNQaTd1RHFBRRAB","steak","ain't done"
"ChdDSUhNMG9nS0VJQ0FnSUNQX3ZPSXdBRRAB","behavior","disrespectful"
"ChZDSUhNMG9nS0VJQ0FnSUMzdkxuVk9nEAE","pond","beautiful"
"ChdDSUhNMG9nS0VJQ0FnSURQaXZEbG9RRRAB","place","awesome"
"ChdDSUhNMG9nS0VJQ0FnSUNQMDllQTZ3RRAB","meat and extras","Chipotle crap"
"ChdDSUhNMG9nS0VJQ0FnSUNQbmRpazVRRRAB","restaurant","great location"
"ChdDSUhNMG9nS0VJQ0FnSUNQNE8yRjJBRRAB","atmosphere","great"
"ChdDSUhNMG9nS0VJQ0FnSUQzOG9IUnh3RRAB","lettuce","barely any"
"ChZDSUhNMG9nS0VJQ0FnSUQzcUktNkpBEAE","customer service","great"
"ChdDSUhNMG9nS0VJQ0FnSUQzM3VqU2d3RRAB","restaurant","clean"
"ChdDSUhNMG9nS0VJQ0FnSUQzckp6SS1BRRAB","store","lack of staffing"
"ChZDSUhNMG9nS0VJQ0FnSURQcHRtcWFnEAE","money","not worth"
"ChZDSUhNMG9nS0VJQ0FnSUQzZ0xxdUdnEAE","soup","warm"
"ChZDSUhNMG9nS0VJQ0FnSURQajZ6R1BnEAE","small turkey sandwich","great"
"ChZDSUhNMG9nS0VJQ0FnSUNQdGF1VE5REAE","pretzel","fluffy"
"ChZDSUhNMG9nS0VJQ0FnSURkMDlYV013EAE","sandwich","double-toasted"
"ChdDSUhNMG9nS0VJQ0FnSUQza3NYSzBnRRAB","order","incomplete"
"ChZDSUhNMG9nS0VJQ0FnSUMzcDdyREhBEAE","food","great"
"ChdDSUhNMG9nS0VJQ0FnSUN2MHFIMzN3RRAB","food","flavorful"
"ChdDSUhNMG9nS0VJQ0FnSUMzd3NyNTRnRRAB","service","fast"
"ChZDSUhNMG9nS0VJQ0FnSUN2dGNpV2FREAE","Monica and another young lady","kind"
"ChdDSUhNMG9nS0VJQ0FnSUNQcExtNHd3RRAB","salads","not washed"
"ChZDSUhNMG9nS0VJQ0FnSUQzOWRuQktBEAE","drink cost","expensive"
"ChZDSUhNMG9nS0VJQ0FnSUMzNUlxNEJnEAE","bun","round"
"ChdDSUhNMG9nS0VJQ0FnSUNQakp2NTNnRRAB","sandwiches","many"
"ChZDSUhNMG9nS0VJQ0FnSUMxcEp5TFVREAE","service","great"
"ChZDSUhNMG9nS0VJQ0FnSUQzOW9fRFZ3EAE","place","good"
"ChZDSUhNMG9nS0VJQ0FnSUQzbU5Id1h3EAE","quality, attention to detail, service","declined"
"ChZDSUhNMG9nS0VJQ0FnSUMzcDliUWRREAE","sandwich","disgusting"
"ChdDSUhNMG9nS0VJQ0FnSUNKM3BPODlnRRAB","food","amazing"
"ChdDSUhNMG9nS0VJQ0FnSUNQOExlRTFRRRAB","location","multiple issues"
"ChdDSUhNMG9nS0VJQ0FnSUNQamZpcnRnRRAB","staff","friendly"
"ChdDSUhNMG9nS0VJQ0FnSUN2ck1Mc2tBRRAB","restaurant","nice"
"ChdDSUhNMG9nS0VJQ0FnSUMzM3FQTzBnRRAB","location","disappointed"
"ChZDSUhNMG9nS0VJQ0FnSUMzenF6YUdnEAE","chicken pot pie soup","great"
"ChdDSUhNMG9nS0VJQ0FnSUNQc3ZfbjlnRRAB","food","good"
"ChZDSUhNMG9nS0VJQ0FnSUMzd282bVVnEAE","jerks","gouging"
"ChdDSUhNMG9nS0VJQ0FnSUQzNjhxc2dnRRAB","Schlotzsky's","good"
"ChZDSUhNMG9nS0VJQ0FnSURYMGJPQldBEAE","cake ideas","complicated"
"ChZDSUhNMG9nS0VJQ0FnSURQN3JQa1pREAE","cinnamon rolls","tasty"
"ChZDSUhNMG9nS0VJQ0FnSUNQMWZpMVFnEAE","workers","rude"
"ChdDSUhNMG9nS0VJQ0FnSUQzbExpenVnRRAB","store","no call back"
"ChZDSUhNMG9nS0VJQ0FnSUMzNXN6YlRBEAE","staff","great"
"ChZDSUhNMG9nS0VJQ0FnSUN2OXN2dVFnEAE","evening staff","interesting"
"ChdDSUhNMG9nS0VJQ0FnSUMzbkxPbXRnRRAB","young man","professional"
"ChZDSUhNMG9nS0VJQ0FnSUQzeHRYcFB3EAE","business","lost"
"ChZDSUhNMG9nS0VJQ0FnSUQza3RDb0R3EAE","sandwich","awesome"
"ChZDSUhNMG9nS0VJQ0FnSUMzd0xhcVRnEAE","public","not notifying"
"ChdDSUhNMG9nS0VJQ0FnSUMzXzdlcjJ3RRAB","staff","ample"
"ChZDSUhNMG9nS0VJQ0FnSUQzX1o3TVpBEAE","Ashley","attentive"
"ChdDSUhNMG9nS0VJQ0FnSURQMmZHNHlRRRAB","Moe’s","excited"
"ChZDSUhNMG9nS0VJQ0FnSUQzMU5tSENREAE","flavor","aloha pineapple"
"ChdDSUhNMG9nS0VJQ0FnSURQeThfQ3ZRRRAB","order","total waste of time and money"
"ChZDSUhNMG9nS0VJQ0FnSUNQay1PTlhREAE","sandwich","fresh"
"ChZDSUhNMG9nS0VJQ0FnSUMzZ29uSVpnEAE","sandwich","not like the picture"
"ChZDSUhNMG9nS0VJQ0FnSUNQdk1DNVFnEAE","chicken","dry"
"ChZDSUhNMG9nS0VJQ0FnSUNQdGF1VE5REAE","pretzel","salty"
"ChdDSUhNMG9nS0VJQ0FnSUMzaC1YSnNBRRAB","experience","upsetting"
"ChdDSUhNMG9nS0VJQ0FnSUMweHQyY3VnRRAB","staff","nice"
"ChZDSUhNMG9nS0VJQ0FnSUQzOUlQc1BREAE","Delaney","10/10"
"ChdDSUhNMG9nS0VJQ0FnSUQzaS1YTDlBRRAB","restaurant","clean"
"ChZDSUhNMG9nS0VJQ0FnSUQ3dDlPUUZnEAE","food","delicious"
"ChdDSUhNMG9nS0VJQ0FnSUNQeVp2Mmd3RRAB","calzone","10/10"
"ChZDSUhNMG9nS0VJQ0FnSURQdWIzU05nEAE","food","better tasting"
"ChdDSUhNMG9nS0VJQ0FnSUQzeUpDXzVnRRAB","bread crust","hard"
"ChZDSUhNMG9nS0VJQ0FnSUN2cHFlV0hREAE","staff","great"
"ChZDSUhNMG9nS0VJQ0FnSURQODVteUl3EAE","Cinnabon","delicious"
"ChdDSUhNMG9nS0VJQ0FnSURQcnNyXy1BRRAB","gentleman","no credibility"
"ChdDSUhNMG9nS0VJQ0FnSUMzbE42UnFBRRAB","treat","sweet"
"ChZDSUhNMG9nS0VJQ0FnSUNQNXFHWURREAE","order","perfect"
"ChdDSUhNMG9nS0VJQ0FnSUQzdmVXWnhnRRAB","experience","disappointed"
"ChdDSUhNMG9nS0VJQ0FnSUNQdGFpTTVBRRAB","food","good"
"ChdDSUhNMG9nS0VJQ0FnSUNQcmJEQnJBRRAB","portions","small"
"ChdDSUhNMG9nS0VJQ0FnSUNQc19qU2tRRRAB","price","insane"
"ChdDSUhNMG9nS0VJQ0FnSUMzbDU3OTlBRRAB","ham","too much"
"ChdDSUhNMG9nS0VJQ0FnSUNQNXFHcWt3RRAB","service","great"
"ChdDSUhNMG9nS0VJQ0FnSUNQM3RMdXd3RRAB","food","perfect"
"ChdDSUhNMG9nS0VJQ0FnSUMzczZHSnJ3RRAB","sandwich","poorly made"
"ChdDSUhNMG9nS0VJQ0FnSUQzNjhxQWtBRRAB","wait","too long"
"ChZDSUhNMG9nS0VJQ0FnSUN2NlpuVEJBEAE","customer","disappointed"
"ChZDSUhNMG9nS0VJQ0FnSUNQNXNUTWJnEAE","food","clean"
"ChZDSUhNMG9nS0VJQ0FnSUQzODRxSENnEAE","customer service","excellent"
"ChdDSUhNMG9nS0VJQ0FnSUQzdVA2U2tRRRAB","food","great"
"ChdDSUhNMG9nS0VJQ0FnSUN2am9DMTdnRRAB","chipotle chicken spud","delicious"
"ChZDSUhNMG9nS0VJQ0FnSUN2Mk9ucmVREAE","bathrooms","mess"
"ChdDSUhNMG9nS0VJQ0FnSUN2bmVyWGx3RRAB","sandwich","tasty"
"ChZDSUhNMG9nS0VJQ0FnSUN2ckx2UUdBEAE","pretzel","nasty"
"ChZDSUhNMG9nS0VJQ0FnSUMzMjZYdlV3EAE","experience","good"
"ChZDSUhNMG9nS0VJQ0FnSUN2eXBMQ0xBEAE","service","exceptional"
"ChdDSUhNMG9nS0VJQ0FnSUMzbGF2aDJnRRAB","restaurant","clean"
"ChdDSUhNMG9nS0VJQ0FnSUMzbnB2ZTBRRRAB","food","cold"
"ChZDSUhNMG9nS0VJQ0FnSUN2N01lN2VnEAE","sandwich","fell apart"
"ChdDSUhNMG9nS0VJQ0FnSUNQZ2ZtQmhnRRAB","cinnamon pretzel","delicious"
"ChdDSUhNMG9nS0VJQ0FnSUNQc05xUDB3RRAB","sandwich","terrible"
"ChZDSUhNMG9nS0VJQ0FnSUMzLVBha2ZnEAE","service","too long"
"ChdDSUhNMG9nS0VJQ0FnSURYNWFMdTZnRRAB","burrito","regular"
"ChdDSUhNMG9nS0VJQ0FnSUMzaV9XUDd3RRAB","eating here","recommend"
"ChdDSUhNMG9nS0VJQ0FnSUQzeGYyRHR3RRAB","restaurant","fresh"
"ChdDSUhNMG9nS0VJQ0FnSURYdjU3bDRRRRAB","store","nice"
"ChdDSUhNMG9nS0VJQ0FnSUMzLXRPdjJnRRAB","restaurant","clean"
"ChdDSUhNMG9nS0VJQ0FnSURBcmFUcnVBRRAB","food","delicious"
"ChRDSUhNMG9nS0VJQ0FnSURQbjZaaBAB","store","immaculate"
"ChZDSUhNMG9nS0VJQ0FnSUN2ak1ISVl3EAE","service","not really courteous"
"ChZDSUhNMG9nS0VJQ0FnSUNQNU5fQ2Z3EAE","Guac serving","smaller"
"ChZDSUhNMG9nS0VJQ0FnSUQzNTlDSGNREAE","food","disgusting"
"ChdDSUhNMG9nS0VJQ0FnSUMzMnJ5X3dBRRAB","staff","not as friendly"
"ChdDSUhNMG9nS0VJQ0FnSUQzeUp1S3d3RRAB","male person","rude"
"ChdDSUhNMG9nS0VJQ0FnSUMzXzhLUnFnRRAB","food","awesome"
"ChZDSUhNMG9nS0VJQ0FnSUMzcEtlRkNnEAE","management","unresponsive"
"ChdDSUhNMG9nS0VJQ0FnSUN2anBXZDlnRRAB","staff","encouraging"
"ChdDSUhNMG9nS0VJQ0FnSURQeHZTcHVBRRAB","service","disappointed"
"ChZDSUhNMG9nS0VJQ0FnSURiMDY2aFZ3EAE","door lock","broken"
"ChZDSUhNMG9nS0VJQ0FnSURQMHZTeGZBEAE","",""
"ChZDSUhNMG9nS0VJQ0FnSURQNGZLMVFnEAE","lashes","pretty"
"ChdDSUhNMG9nS0VJQ0FnSUQzcGVuN2xRRRAB","service","unacceptable"
"ChdDSUhNMG9nS0VJQ0FnSURQM3FfbDRBRRAB","lettuce","freezer burnt"
"ChdDSUhNMG9nS0VJQ0FnSUQzek1iLXVBRRAB","staff","friendly"
"ChZDSUhNMG9nS0VJQ0FnSUMzNTlqUUhBEAE","staff","rude"
"ChdDSUhNMG9nS0VJQ0FnSUQzd3BDU3RBRRAB","chips","crushed"
"ChZDSUhNMG9nS0VJQ0FnSUQzakl2Zkh3EAE","burrito","disappointing"
"ChdDSUhNMG9nS0VJQ0FnSUQzZ3ZyU3pBRRAB","broccoli and cheese soup","fresh"
"ChZDSUhNMG9nS0VJQ0FnSUN2cktiV1BBEAE","restaurant","clean"
"ChdDSUhNMG9nS0VJQ0FnSUNMbzlUWnp3RRAB","location","favorite"
"ChdDSUhNMG9nS0VJQ0FnSUQzMTZEbHVRRRAB","staff","attentive"
"ChZDSUhNMG9nS0VJQ0FnSUQzX2JpVmVnEAE","ticket","30$"
"ChZDSUhNMG9nS0VJQ0FnSUN2c3MtUWNBEAE","food","absolutely delicious"
"ChZDSUhNMG9nS0VJQ0FnSUMzNzRQQmRREAE","bagel","wet"
"ChdDSUhNMG9nS0VJQ0FnSUNQOHVuYml3RRAB","dining room","extremely cold"
"ChZDSUhNMG9nS0VJQ0FnSUNQOF9yeUxnEAE","restaurant","clean"
"ChdDSUhNMG9nS0VJQ0FnSURRb2F1dmp3RRAB","food","best"
"ChZDSUhNMG9nS0VJQ0FnSUMzdWRqNE5BEAE","Homewrecker Bowl","not worth $13"
"ChZDSUhNMG9nS0VJQ0FnSUMzdlB1S1ZREAE","customer","disappointed"
"ChdDSUhNMG9nS0VJQ0FnSUQzODY3d3VRRRAB","potato soup","awful"
"ChZDSUhNMG9nS0VJQ0FnSUN2LWRPZ0pnEAE","general manager","petty"
"ChZDSUhNMG9nS0VJQ0FnSURYajl2OVh3EAE","food","great"
"ChZDSUhNMG9nS0VJQ0FnSUQzcDhyTElBEAE","server","amazing"
"ChZDSUhNMG9nS0VJQ0FnSUMzXzVhTmJnEAE","spud","large"
"ChdDSUhNMG9nS0VJQ0FnSUQzbUp5Vzd3RRAB","ladies at the counter","professional"
"ChdDSUhNMG9nS0VJQ0FnSUQzcTVXLTh3RRAB","service","gross"
"ChZDSUhNMG9nS0VJQ0FnSURQc3AzZUVnEAE","response","sorry"
"ChZDSUhNMG9nS0VJQ0FnSUMzd05ELUxnEAE","restaurant","don't want my business"
"ChZDSUhNMG9nS0VJQ0FnSUN2NVpYQkxBEAE","door opening","too late"
"ChdDSUhNMG9nS0VJQ0FnSUMzdHRtMTZ3RRAB","Cinnabon roll","no crispy edges"
"ChZDSUhNMG9nS0VJQ0FnSUQzM2NHelBREAE","beans","bland"
"ChZDSUhNMG9nS0VJQ0FnSUMzMi1Dak1REAE","McAlister's","thankful"
"ChdDSUhNMG9nS0VJQ0FnSUN2blk2bDdBRRAB","dining room and counter","great"
"ChdDSUhNMG9nS0VJQ0FnSUN2OHBYSXdnRRAB","staff","friendly"
"ChZDSUhNMG9nS0VJQ0FnSUNQbHVMU2Z3EAE","sandwich","great"
"ChdDSUhNMG9nS0VJQ0FnSURyLTVuMmdnRRAB","WORKERS","AWESOME"
"ChdDSUhNMG9nS0VJQ0FnSUNQbm9LOTlRRRAB","Black Angus roast beef","worth the trip"
"ChZDSUhNMG9nS0VJQ0FnSUN2dGNuWEpBEAE","act of care","gentle"
"ChZDSUhNMG9nS0VJQ0FnSUQzcGJqcmVnEAE","location","good"
"ChZDSUhNMG9nS0VJQ0FnSUN2MXRHaE1BEAE","people","friendly"
"ChdDSUhNMG9nS0VJQ0FnSUQzOHFHOTdnRRAB","app","unable"
"ChZDSUhNMG9nS0VJQ0FnSUMza09fREV3EAE","white rice","out of"
"ChZDSUhNMG9nS0VJQ0FnSUQzaThQVUxnEAE","bucket","advertised price"
"ChdDSUhNMG9nS0VJQ0FnSUNQNExEQ213RRAB","staff","extremely friendly"
"ChZDSUhNMG9nS0VJQ0FnSUMzMnZTN0JBEAE","location","hit and or miss"
"ChdDSUhNMG9nS0VJQ0FnSUMzamZUbDlRRRAB","sight","painful"
"ChZDSUhNMG9nS0VJQ0FnSUNQN3Y2aGN3EAE","food","hot"
"ChZDSUhNMG9nS0VJQ0FnSURQeHVPaGVBEAE","food","usually good"
"ChZDSUhNMG9nS0VJQ0FnSUQzaHJiZlFnEAE","restaurant","not run very well"
"ChdDSUhNMG9nS0VJQ0FnSURQXzltUWpBRRAB","restaurant","no food"
"ChdDSUhNMG9nS0VJQ0FnSUN2LVBySzFRRRAB","staff member","rude"
"ChZDSUhNMG9nS0VJQ0FnSUQzMThMN0t3EAE","service","slow"
"ChZDSUhNMG9nS0VJQ0FnSUN2N0tTaUVBEAE","food","not very good"
"ChZDSUhNMG9nS0VJQ0FnSUMzcW96R1R3EAE","",""
"ChdDSUhNMG9nS0VJQ0FnSUMzamNhTXhBRRAB","service fees","ridiculous"
"ChZDSUhNMG9nS0VJQ0FnSUMzcWFMSERBEAE","meats","cold"
"ChZDSUhNMG9nS0VJQ0FnSUMzbDRtcUhnEAE","thing","worse"
"ChZDSUhNMG9nS0VJQ0FnSUN2eUktY2VREAE","food","better"
"ChZDSUhNMG9nS0VJQ0FnSUQzNGYzUERnEAE","cashier","positive"
"ChZDSUhNMG9nS0VJQ0FnSUNQMDVpdkNBEAE","food","saving grace"
"ChdDSUhNMG9nS0VJQ0FnSUMzLTcybzZ3RRAB","banana","starchy"
"ChdDSUhNMG9nS0VJQ0FnSURQck9ueG9nRRAB","attitude","prissy"
"ChdDSUhNMG9nS0VJQ0FnSURQcWR2QTlnRRAB","line","no one"
"ChdDSUhNMG9nS0VJQ0FnSUQzZzhQcTVRRRAB","ordering system","manual ordering stopped"
"ChZDSUhNMG9nS0VJQ0FnSURQaDZ1OEt3EAE","food","good"
"ChZDSUhNMG9nS0VJQ0FnSUN3dnJfZVdnEAE","combo","overpriced"
"ChZDSUhNMG9nS0VJQ0FnSUMzby1Qd1ZBEAE","complaint","no reply"
"ChdDSUhNMG9nS0VJQ0FnSUQzcHBfbW9BRRAB","restaurant","organized"
"ChdDSUhNMG9nS0VJQ0FnSUNQX3ZYeDhRRRAB","chicken","burnt"
"ChZDSUhNMG9nS0VJQ0FnSUMzbWJLRVNREAE","food","good"
"ChdDSUhNMG9nS0VJQ0FnSUQzNWFiMHdnRRAB","store","busier"
"ChZDSUhNMG9nS0VJQ0FnSUQzbE5hX0VBEAE","service","great"
"ChZDSUhNMG9nS0VJQ0FnSUN2a2J6WVpBEAE","Mexican grill sandwiches","fast"
"ChdDSUhNMG9nS0VJQ0FnSUNQeVkyNWp3RRAB","McAllister","decline"
"ChRDSUhNMG9nS0VJQ0FnSUMzN2M1dxAB","potato soup","disgusting"
"ChZDSUhNMG9nS0VJQ0FnSUNQZ2FDUFNREAE","workers","unwilling"
"ChRDSUhNMG9nS0VJQ0FnSUMzczg5SBAB","food","fresh"
"ChdDSUhNMG9nS0VJQ0FnSUN2enNXX2hBRRAB","food","superior"
"ChdDSUhNMG9nS0VJQ0FnSUMzenJQUDJBRRAB","Host Binisha","nasty"
"ChZDSUhNMG9nS0VJQ0FnSUMzNTdtY0R3EAE","service","friendly"
"ChZDSUhNMG9nS0VJQ0FnSURQbHZuclpBEAE","prices","high"
"ChdDSUhNMG9nS0VJQ0FnSUN2dk9HS293RRAB","food","very good"
"ChZDSUhNMG9nS0VJQ0FnSURQaGJfTE9REAE","Joseph H","friendly"
"ChZDSUhNMG9nS0VJQ0FnSUMzd1AzamJnEAE","Moe's","friendly"
"ChdDSUhNMG9nS0VJQ0FnSUQzNWVqdHdRRRAB","food","good"
"ChZDSUhNMG9nS0VJQ0FnSUMzNU5lR0N3EAE","review","zero stars"
"ChZDSUhNMG9nS0VJQ0FnSUNQM292OU93EAE","chicken","over cooked"
"ChZDSUhNMG9nS0VJQ0FnSUN2ck5ycWZ3EAE","atmosphere","not the best"
"ChZDSUhNMG9nS0VJQ0FnSUMzME1MbkRBEAE","wait time","long"
"ChdDSUhNMG9nS0VJQ0FnSUNQMDVhazdRRRAB","food","delicious"
"ChZDSUhNMG9nS0VJQ0FnSUMzcDdpUWZREAE","experience","personable"
"ChdDSUhNMG9nS0VJQ0FnSUQzM1lfRW5RRRAB","restaurant","organized"
"ChdDSUhNMG9nS0VJQ0FnSUMzaElHanJBRRAB","churro","no filling"
"ChZDSUhNMG9nS0VJQ0FnSUNPeTdqSUVREAE","AC","really well"
"ChdDSUhNMG9nS0VJQ0FnSUN2cGF5QW5BRRAB","salsas, sauces","missing"
"ChZDSUhNMG9nS0VJQ0FnSUN2dG9EeGJ3EAE","soup","great"
